scenario,horizon,RMSE_mean,RMSE_sd,RMSE_ci_low,RMSE_ci_high,n_seeds
PatchTST_lite,15 min,0.3700452477700074,0.027566400605282544,0.3358170405783656,0.40427345496164924,5
PatchTST_lite,30 min,0.3673235563816261,0.04690175731049361,0.3090873328766959,0.42555977988655636,5
PatchTST_lite,45 min,0.3662619190775097,0.030069983805128438,0.32892510276011144,0.403598735394908,5
PatchTST_lite,60 min,0.3717258262063176,0.032370110951262576,0.3315330248202734,0.4119186275923618,5
